203,168,0.034836472
60,20,0.011596406
137,18,0.00957883
77,13,0.014534974
128,10,0.00854682
70,22,0.009831879
98,22,0.010819293
105,14,0.009526267
92,7,0.012023524
68,15,0.013253195
85,14,0.008038646
64,13,0.00791019
79,20,0.010249508
62,19,0.021198755
70,25,0.008536009
56,9,0.012289184
87,17,0.010878752
70,27,0.010801782
224,50,0.01162854
82,27,0.024582754
36,11,0.023974284
35,28,0.025481638
95,50,0.01007054
122,24,0.008526773
103,9,0.017643526
55,16,0.012875797
87,20,0.01108875
59,20,0.022142421
91,46,0.00993489
98,33,0.015216929
225,12,0.013999466
63,24,0.017095611
97,22,0.01181849
75,12,0.008244861
94,19,0.012675053
83,23,0.009218296
140,29,0.022461571
87,35,0.012380523
85,38,0.00701628
198,30,0.019770146
46,27,0.014708056
105,12,0.006032523
60,18,0.007802142
61,25,0.015007639
98,25,0.006725173
51,24,0.009868601
68,19,0.013335545
129,15,0.008491587
67,25,0.004006772
76,30,0.006719701
122,14,0.01166184
77,23,0.01241614
308,18,0.004783639
60,27,0.016541551
87,42,0.004293381
101,16,0.013217564
52,25,0.015198238
111,16,0.008881178
83,18,0.010127137
46,34,0.011984536
75,45,0.010837672
30,16,0.034870229
55,20,0.020733027
39,13,0.010822511
52,32,0.017717145
41,26,0.014267553
131,39,0.009683191
95,23,0.012990008
151,24,0.018625241
92,12,0.016722867
70,32,0.035608586
119,25,0.007797966
131,15,0.014671351
99,18,0.013241082
92,15,0.023288173
111,19,0.019868437
120,30,0.008872411
180,32,0.006151248
137,35,0.010338809
106,22,0.041388852
112,41,0.005987303
166,36,0.007261218
150,21,0.007261146
113,17,0.012333662
95,36,0.024002157
105,24,0.016807159
101,16,0.016202988
88,29,0.002869315
158,27,0.008059174
195,32,0.006414227
72,17,0.018532993
79,20,0.014026053
50,25,0.010118886
45,13,0.019419489
39,10,0.005149535
36,18,0.014697987
57,12,0.003260146
47,18,0.007206023
39,24,0.010119931
30,10,0.043420609
43,29,0.029091472
36,23,0.015752806
34,22,0.009615385
35,29,0.009575547
47,19,0.009354537
37,4,0.009956185
66,24,0.009615727
84,10,0.015720201
301,23,0.039865181
43,25,0.016380952
33,32,0.013564105
38,15,0.018617407
17,16,0.018790698
66,24,0.023484119
44,16,0.012221432
29,10,0.012827694
36,51,0.006697973
31,10,0.009788774
75,18,0.018356059
82,19,0.02848537
46,25,0.007092846
60,26,0.014198072
65,13,0.025471698
87,15,0.004060765
92,18,0.007610209
109,23,0.012829622
110,24,0.010915963
118,33,0.011160177
131,42,0.005549601
145,31,0.00218692
211,50,0.011264906
162,19,0.004459511
222,37,0.004217236
106,37,0.016361128
65,28,0.008994984
151,21,0.005292105
170,26,0.009892629
114,19,0.008826625
70,21,0.014994514
123,57,0.020922908
103,35,0.02103733
172,21,0.020484293
107,33,0.028132721
160,28,0.01358582
98,34,0.017391843
85,30,0.014052238
90,25,0.012841704
85,23,0.021646024
93,24,0.012728468
85,28,0.033564783
82,23,0.016371681
159,30,0.020460078
122,32,0.014997851
153,29,0.008920455
106,47,0.009524982
93,34,0.010791086
110,26,0.010551317
119,46,0.008436756
116,50,0.013732147
105,33,0.02122945
114,27,0.024660897
127,17,0.016255811
79,20,0.02088739
110,6,0.020489837
92,19,0.018373028
74,12,0.010305899
88,9,0.013052963
90,24,0.010875754
90,9,0.01106955
83,19,0.012238601
125,9,0.011845861
62,21,0.023735199
79,11,0.019649577
90,12,0.01682592
208,18,0.011467454
66,8,0.017903433
54,15,0.009440851
70,13,0.012200732
43,24,0.020870337
143,17,0.015142789
75,33,0.020466133
76,19,0.021897908
77,15,0.012581639
62,12,0.011227714
57,5,0.012036522
69,26,0.018267694
97,16,0.033526786
16,55,0.010142996
50,34,0.025541126
34,21,0.0112375
39,15,0.012394131
36,10,0.012285012
75,20,0.010208055
134,7,0.011652588
79,25,0.009727749
63,13,0.017829859
66,9,0.022239932
103,21,0.012947431
97,18,0.0129362
170,19,0.034981643
82,23,0.017368069
66,11,0.010135056
68,19,0.021585117
56,9,0.020441007
112,20,0.02968686
101,19,0.010733975
74,44,0.008460432
67,16,0.012609801
126,24,0.024101404
100,16,0.013620732
60,21,0.021865133
92,21,0.012577341
65,38,0.022777778
265,57,0.015647332
93,39,0.030105945
180,19,0.029492668
41,18,0.024002954
95,16,0.013730839
484,33,0.013544934
87,34,0.018719864
138,50,0.009836858
25,33,0.01760555
119,28,0.008070396
46,37,0.017233233
76,37,0.01893959
181,21,0.009073691
105,14,0.014872321
26,59,0.017429361
163,17,0.008851279
97,29,0.016436944
83,56,0.017582938
73,20,0.016661407
78,13,0.02707912
103,37,0.008672542
190,30,0.012586516
114,9,0.006995563
82,18,0.012289408
56,30,0.009516477
48,9,0.009794889
86,17,0.027542495
63,26,0.014699365
35,27,0.014559771
42,25,0.008585625
50,6,0.017425474
55,9,0.017763698
54,76,0.010044313
89,22,0.007055774
64,28,0.020295353
52,22,0.008792332
58,25,0.016156595
26,38,0.009452736
77,19,0.028510884
61,8,0.028521904
28,28,0.018757792
72,30,0.017882859
80,13,0.009363879
167,6,0.020420331
53,21,0.031454802
44,18,0.023825557
26,44,0.016329911
109,10,0.012392184
66,11,0.006488089
21,10,0.006356356
72,22,0.00922473
102,12,0.020984529
69,8,0.005961851
68,12,0.010702985
50,17,0.005492942
87,10,0.005838433
124,12,0.008493288
71,16,0.007343284
73,21,0.009476576
44,27,0.006932511
36,15,0.008731977
69,21,0.005530872
80,14,0.007370309
68,31,0.008161605
60,13,0.010877005
100,22,0.006202501
74,37,0.006444081
77,35,0.009401516
37,27,0.006073355
37,23,0.014491407
106,20,0.004835681
68,20,0.010009169
131,28,0.005907072
179,15,0.022660735
68,20,0.004121515
66,28,0.014792269
42,20,0.010199862
125,17,0.011586207
90,11,0.00752775
57,12,0.01409934
62,16,0.006623955
82,5,0.009893507
89,18,0.028747638
104,21,0.010304622
65,16,0.008119447
65,23,0.008041813
53,12,0.007111572
49,32,0.013245407
71,19,0.02010021
37,30,0.016998762
65,26,0.006539054
110,7,0.008741794
33,50,0.006471989
56,26,0.005988746
52,42,0.037016916
50,15,0.00727751
59,17,0.00506631
85,27,0.005162023
40,23,0.005228758
26,9,0.010122529
96,19,0.0091461
41,14,0.011424675
324,16,0.018122376
35,31,0.016600141
67,16,0.01632903
81,17,0.011802776
60,21,0.01081043
46,20,0.017911839
125,24,0.013009404
33,20,0.013939315
67,15,0.019616701
32,25,0.013438097
103,23,0.012431227
41,40,0.016711209
76,30,0.013865597
91,13,0.016484687
66,11,0.015843589
52,22,0.016186888
90,16,0.014472694
68,21,0.011753278
86,6,0.020458265
95,9,0.048281401
50,9,0.01917996
70,11,0.009173167
72,11,0.018059022
76,14,0.013859437
62,22,0.015799458
156,17,0.016222173
186,10,0.014568778
444,18,0.017948398
225,13,0.033942941
163,12,0.019538992
28,20,0.013118971
77,36,0.024061705
38,37,0.028213906
25,19,0.015568862
73,17,0.016808975
207,33,0.009086904
69,19,0.01997749
92,24,0.021141727
60,18,0.012485571
70,11,0.011419892
92,16,0.029016024
28,47,0.02430956
83,40,0.01102759
56,7,0.01228384
70,10,0.019009764
70,22,0.013438931
56,12,0.010971144
96,13,0.010505564
99,5,0.011762817
124,12,0.00615331
43,4,0.013104068
95,3,0.009687646
63,16,0.007165959
132,16,0.00390125
88,35,0.011152797
93,4,0.004332683
81,10,0.009811843
22,7,0.008689373
40,10,0.014130897
31,9,0.009105107
40,5,0.017650677
30,22,0.006167206
63,12,0.005784634
66,7,0.009260875
65,19,0.013352273
85,18,0.004818639
69,15,0.009225092
61,4,0.009988249
97,13,0.005284761
68,16,0.028756219
164,14,0.011805847
65,18,0.006407246
38,22,0.005365368
48,14,0.010674806
206,17,0.005047956
173,6,0.009118199
65,18,0.006493506
92,21,0.039540021
103,8,0.016394699
87,15,0.017517483
148,45,0.02052775
63,20,0.047173025
49,10,0.028069909
49,6,0.012417219
29,19,0.020706656
47,8,0.01342536
26,21,0.021335413
25,7,0.02675727
50,14,0.016662503
51,17,0.021100917
64,23,0.018737702
36,13,0.015692685
37,13,0.01206196
22,12,0.013856729
21,12,0.010771424
69,30,0.014967915
59,14,0.012660104
25,13,0.016753229
90,12,0.022421232
52,17,0.018034958
46,14,0.024880986
87,5,0.015414407
105,42,0.017710918
78,13,0.025426711
56,8,0.018121782
40,12,0.015132505
45,18,0.012731006
46,23,0.012943327
55,11,0.015592264
69,21,0.045945946
20,20,0.027795317
83,17,0.018850502
59,7,0.032023793
28,12,0.017523515
86,20,0.015276993
70,19,0.017950073
79,14,0.010885433
67,7,0.006196549
17,14,0.011778696
85,11,0.013086327
153,14,0.005506584
44,17,0.015070078
38,32,0.009358662
59,11,0.00596796
70,8,0.008070744
52,16,0.008050256
75,14,0.00353964
68,21,0.008740134
41,10,0.008448998
43,4,0.007734295
36,30,0.005600826
71,43,0.006227243
86,37,0.011072863
83,30,0.006467733
29,23,0.008803612
67,20,0.011553427
61,44,0.024047198
63,12,0.014812049
76,17,0.023531073
150,21,0.017864307
64,25,0.016218864
46,25,0.042512153
65,39,0.010311395
46,26,0.019129387
62,17,0.014941095
31,23,0.026173205
57,32,0.012683736
57,36,0.019434973
68,33,0.008555556
92,25,0.016318423
87,10,0.013323051
102,27,0.017853785
92,10,0.012265825
125,24,0.076075302
62,16,0.014940038
241,19,0.01441048
108,16,0.01479376
119,41,0.008682799
187,22,0.008261965
134,22,0.010467375
126,28,0.007946466
180,40,0.009642896
120,39,0.009896107
93,27,0.016717325
148,27,0.009604712
157,15,0.008505768
111,27,0.01622324
77,13,0.014268086
108,14,0.040383645
122,10,0.016706501
122,20,0.011346909
99,37,0.006970545
83,12,0.009830813
94,45,0.019392648
96,28,0.008441718
119,29,0.018206039
111,23,0.006065684
77,19,0.013769577
82,19,0.008753733
102,12,0.008287143
111,26,0.005185851
111,9,0.00793336
109,24,0.005521606
74,31,0.011430459
80,23,0.006915984
89,40,0.007141962
110,26,0.009072533
203,21,0.010262966
109,35,0.010536628
114,155,0.016507209
81,31,0.006266786
88,20,0.007849957
128,36,0.005890077
63,8,0.006651434
83,30,0.00731124
104,37,0.006336534
69,20,0.027743793
68,6,0.016590198
67,35,0.005735661
135,24,0.013078435
58,31,0.006269734
84,17,0.007186256
64,22,0.007831664
36,38,0.014635733
77,26,0.008048933
227,19,0.025381104
89,24,0.010370692
71,33,0.014332574
50,18,0.032085561
50,21,0.012768831
213,18,0.023946209
139,31,0.013775874
155,37,0.005080769
122,40,0.020875963
39,10,0.026809117
119,31,0.013966975
91,22,0.01145822
90,27,0.018133111
61,18,0.011525756
37,15,0.007970085
42,12,0.00781674
34,35,0.005633337
40,12,0.005819552
219,7,0.004132529
133,8,0.00475162
20,8,0.005867155
216,15,0.009266163
73,15,0.003774461
68,18,0.023193693
71,16,0.00707142
37,11,0.005231228
62,22,0.005042101
80,20,0.008587025
91,19,0.006544662
95,9,0.00726551
40,15,0.011541035
107,16,0.005283145
69,24,0.032542324
95,26,0.015587254
55,40,0.020076118
57,32,0.016152717
89,18,0.010653895
42,11,0.01201248
27,12,0.015034028
103,10,0.006724936
63,5,0.026263538
59,15,0.007025206
88,12,0.024107249
53,15,0.011071138
114,15,0.010989393
64,15,0.032888321
87,12,0.013566814
110,15,0.008530932
43,5,0.022052863
92,20,0.010183164
84,8,0.0179808
75,20,0.028403978
24,11,0.012005906
89,20,0.011073181
60,22,0.012143095
105,10,0.004981993
66,13,0.005662958
56,26,0.017594154
11,36,0.019547325
47,21,0.009646918
48,13,0.009120919
15,23,0.029981821
84,18,0.016636351
65,17,0.017814932
119,16,0.010682179
69,79,0.019752787
74,15,0.02235278
104,24,0.017620106
140,31,0.014609104
86,17,0.019236751
69,21,0.014602201
78,18,0.018940317
96,16,0.016823922
86,27,0.012142204
89,16,0.01283485
77,11,0.011980957
84,44,0.016908273
38,13,0.013868307
71,23,0.018387136
62,26,0.01865643
102,24,0.010405978
144,8,0.01145025
86,11,0.017150014
54,16,0.019066243
96,12,0.012429759
83,11,0.016382747
148,25,0.011971564
87,12,0.019149223
112,26,0.016938608
45,23,0.017751246
134,7,0.010447394
91,26,0.013266399
108,16,0.007752973
131,26,0.012404908
81,11,0.02208533
96,7,0.015605749
95,10,0.014849226
102,16,0.012683803
114,16,0.02833765
99,12,0.017493473
338,23,0.017141565
86,15,0.009086667
47,16,0.009035204
140,29,0.033907907
70,16,0.013683582
55,20,0.011229259
74,21,0.105553266
69,27,0.00563095
114,11,0.013223504
97,16,0.018520421
91,5,0.13750393
152,17,0.014864109
66,12,0.009670281
83,10,0.047119557
106,21,0.010258649
90,12,0.014782944
111,14,0.011596937
96,15,0.008030008
90,21,0.012225372
122,18,0.015327552
51,16,0.01142794
111,55,0.012649678
140,19,0.010485604
120,24,0.010615946
108,14,0.008153096
133,15,0.011028242
122,14,0.020633668
69,8,0.009815802
158,19,0.00959398
98,39,0.014766159
104,20,0.01166613
61,19,0.017508541
76,34,0.025116279
275,8,0.024227402
37,11,0.022435215
71,9,0.013753679
103,16,0.010548351
69,23,0.016624336
104,13,0.010320417
94,21,0.012188241
80,20,0.020870076
68,20,0.009862359
64,21,0.019020486
137,16,0.009137011
71,12,0.015573013
64,31,0.013853632
74,22,0.010380372
103,18,0.016382829
132,14,0.014615385
73,12,0.034497495
131,4,0.017537488
253,11,0.00590722
104,27,0.018878101
83,24,0.018125373
105,12,0.006476593
104,7,0.006127298
56,21,0.013619403
61,29,0.009132277
82,13,0.006945949
73,29,0.017294244
85,17,0.008012076
55,22,0.003219955
62,21,0.009297052
88,19,0.009899587
50,21,0.014939336
90,46,0.005154883
61,30,0.013579246
64,22,0.005064086
83,19,0.012193878
113,9,0.011432054
81,8,0.013908257
98,12,0.017189613
83,13,0.020274733
138,3,0.01083871
124,9,0.028111012
98,6,0.020018998
79,18,0.00935147
139,9,0.019538994
130,18,0.020503321
136,4,0.013137739
69,21,0.013283298
46,58,0.015120561
75,14,0.017319224
98,11,0.037560726
118,11,0.012294469
91,16,0.020250522
59,3,0.012521834
55,12,0.027625691
111,9,0.021303883
82,8,0.009924558
113,24,0.006519465
89,12,0.01293033
95,6,0.039301558
95,16,0.008051357
47,19,0.010268071
29,19,0.011570901
35,14,0.014334071
31,21,0.02274364
31,10,0.019932905
53,8,0.016792041
31,45,0.003304485
30,47,0.008139888
49,28,0.008391775
32,21,0.012521932
37,43,0.010409643
99,33,0.013392272
749,33,0.017323496
23,19,0.00665271
23,17,0.014362336
31,12,0.004490477
25,34,0.007230098
41,20,0.009206799
31,9,0.053790659
45,35,0.030544345
52,23,0.016372059
47,13,0.011650365
40,22,0.008067022
70,32,0.00977971
51,12,0.013045409
36,16,0.016176871
43,12,0.016740656
48,18,0.054100254
52,12,0.017468559
58,24,0.018105023
179,17,0.022544999
37,10,0.02400096
168,9,0.030177367
351,22,0.009885799
42,9,0.019623112
40,27,0.010655542
598,26,0.009129353
139,11,0.015107775
125,8,0.040424646
66,38,0.012047627
80,30,0.018893939
72,28,0.077901545
263,30,0.003513203
165,14,0.00728418
63,18,0.016978961
131,10,0.00846594
77,32,0.012700831
55,13,0.007902033
61,22,0.003337631
146,33,0.009443453
52,28,0.007809177
90,31,0.006675047
58,25,0.031608101
138,32,0.003644705
47,24,0.006047516
43,10,0.010631777
52,19,0.007457559
33,19,0.01802558
33,36,0.020211671
68,22,0.027056673
37,22,0.020297862
71,46,0.01356274
94,19,0.007655206
38,47,0.012632527
