67,16,16.32903
81,17,11.802776
60,21,10.81043
46,20,17.911839
125,24,13.009404
33,20,13.939315
67,15,19.616701
32,25,13.438097
103,23,12.431227
41,40,16.711209
76,30,13.865597
91,13,16.484687
66,11,15.843589
52,22,16.186888
90,16,14.472694
68,21,11.753278
86,6,20.458265
95,9,48.281401
50,9,19.17996
70,11,9.173167
72,11,18.059022
76,14,13.859437
62,22,15.799458
156,17,16.222173
186,10,14.568778
444,18,17.948398
225,13,33.942941
163,12,19.538992
28,20,13.118971
77,36,24.061705
38,37,28.213906
25,19,15.568862
73,17,16.808975
207,33,9.086904
69,19,19.97749
92,24,21.141727
60,18,12.485571
70,11,11.419892
92,16,29.016024
28,47,24.30956
83,40,11.02759
56,7,12.28384
70,10,19.009764
70,22,13.438931
56,12,10.971144
96,13,10.505564
99,5,11.762817
124,12,6.15331
43,4,13.104068
95,3,9.687646
63,16,7.165959
132,16,3.90125
88,35,11.152797
93,4,4.332683
81,10,9.811843
22,7,8.689373
40,10,14.130897
31,9,9.105107
40,5,17.650677
30,22,6.167206
63,12,5.784634
66,7,9.260875
65,19,13.352273
85,18,4.818639
69,15,9.225092
61,4,9.988249
97,13,5.284761
68,16,28.756219
164,14,11.805847
65,18,6.407246
38,22,5.365368
48,14,10.674806
206,17,5.047956
173,6,9.118199
65,18,6.493506
92,21,39.540021
103,8,16.394699
87,15,17.517483
148,45,20.52775
63,20,47.173025
49,10,28.069909
49,6,12.417219
29,19,20.706656
47,8,13.42536
26,21,21.335413
25,7,26.75727
50,14,16.662503
51,17,21.100917
64,23,18.737702
36,13,15.692685
37,13,12.06196
22,12,13.856729
21,12,10.771424
69,30,14.967915
59,14,12.660104
25,13,16.753229
90,12,22.421232
52,17,18.034958
46,14,24.880986
87,5,15.414407
105,42,17.710918
78,13,25.426711
56,8,18.121782
40,12,15.132505
45,18,12.731006
46,23,12.943327
55,11,15.592264
69,21,45.945946
20,20,27.795317
83,17,18.850502
59,7,32.023793
28,12,17.523515
86,20,15.276993
70,19,17.950073
79,14,10.885433
67,7,6.196549
17,14,11.778696
85,11,13.086327
153,14,5.506584
44,17,15.070078
38,32,9.358662
59,11,5.96796
70,8,8.070744
52,16,8.050256
75,14,3.53964
68,21,8.740134
41,10,8.448998
43,4,7.734295
36,30,5.600826
71,43,6.227243
86,37,11.072863
83,30,6.467733
29,23,8.803612
67,20,11.553427
61,44,24.047198
63,12,14.812049
76,17,23.531073
150,21,17.864307
64,25,16.218864
46,25,42.512153
65,39,10.311395
46,26,19.129387
62,17,14.941095
31,23,26.173205
57,32,12.683736
57,36,19.434973
68,33,8.555556
92,25,16.318423
87,10,13.323051
102,27,17.853785
92,10,12.265825
125,24,76.075302
62,16,14.940038
241,19,14.41048
108,16,14.79376
119,41,8.682799
187,22,8.261965
134,22,10.467375
126,28,7.946466
180,40,9.642896
120,39,9.896107
93,27,16.717325
148,27,9.604712
157,15,8.505768
111,27,16.22324
77,13,14.268086
108,14,40.383645
122,10,16.706501
122,20,11.346909
99,37,6.970545
83,12,9.830813
94,45,19.392648
96,28,8.441718
119,29,18.206039
111,23,6.065684
77,19,13.769577
82,19,8.753733
102,12,8.287143
111,26,5.185851
111,9,7.93336
109,24,5.521606
74,31,11.430459
80,23,6.915984
89,40,7.141962
110,26,9.072533
203,21,10.262966
109,35,10.536628
114,155,16.507209
81,31,6.266786
88,20,7.849957
128,36,5.890077
63,8,6.651434
83,30,7.31124
104,37,6.336534
69,20,27.743793
68,6,16.590198
67,35,5.735661
135,24,13.078435
58,31,6.269734
84,17,7.186256
64,22,7.831664
36,38,14.635733
77,26,8.048933
227,19,25.381104
89,24,10.370692
71,33,14.332574
50,18,32.085561
50,21,12.768831
213,18,23.946209
139,31,13.775874
155,37,5.080769
122,40,20.875963
39,10,26.809117
119,31,13.966975
91,22,11.45822
90,27,18.133111
61,18,11.525756
37,15,7.970085
42,12,7.81674
34,35,5.633337
40,12,5.819552
219,7,4.132529
133,8,4.75162
20,8,5.867155
216,15,9.266163
73,15,3.774461
68,18,23.193693
71,16,7.07142
37,11,5.231228
62,22,5.042101
80,20,8.587025
91,19,6.544662
95,9,7.26551
40,15,11.541035
107,16,5.283145
69,24,32.542324
95,26,15.587254
55,40,20.076118
57,32,16.152717
89,18,10.653895
42,11,12.01248
27,12,15.034028
103,10,6.724936
63,5,26.263538
59,15,7.025206
88,12,24.107249
53,15,11.071138
114,15,10.989393
64,15,32.888321
87,12,13.566814
110,15,8.530932
43,5,22.052863
92,20,10.183164
84,8,17.9808
75,20,28.403978
24,11,12.005906
89,20,11.073181
60,22,12.143095
105,10,4.981993
66,13,5.662958
56,26,17.594154
11,36,19.547325
47,21,9.646918
48,13,9.120919
15,23,29.981821
84,18,16.636351
65,17,17.814932
119,16,10.682179
69,79,19.752787
74,15,22.35278
104,24,17.620106
140,31,14.609104
86,17,19.236751
69,21,14.602201
78,18,18.940317
96,16,16.823922
86,27,12.142204
89,16,12.83485
77,11,11.980957
84,44,16.908273
38,13,13.868307
71,23,18.387136
62,26,18.65643
102,24,10.405978
144,8,11.45025
86,11,17.150014
54,16,19.066243
96,12,12.429759
83,11,16.382747
148,25,11.971564
87,12,19.149223
112,26,16.938608
45,23,17.751246
134,7,10.447394
91,26,13.266399
108,16,7.752973
131,26,12.404908
81,11,22.08533
96,7,15.605749
95,10,14.849226
102,16,12.683803
114,16,28.33765
99,12,17.493473
338,23,17.141565
86,15,9.086667
47,16,9.035204
140,29,33.907907
70,16,13.683582
55,20,11.229259
74,21,105.553266
69,27,5.63095
114,11,13.223504
97,16,18.520421
91,5,137.50393
152,17,14.864109
66,12,9.670281
83,10,47.119557
106,21,10.258649
90,12,14.782944
111,14,11.596937
96,15,8.030008
90,21,12.225372
122,18,15.327552
51,16,11.42794
111,55,12.649678
140,19,10.485604
120,24,10.615946
108,14,8.153096
133,15,11.028242
122,14,20.633668
69,8,9.815802
158,19,9.59398
98,39,14.766159
104,20,11.66613
61,19,17.508541
76,34,25.116279
275,8,24.227402
37,11,22.435215
71,9,13.753679
103,16,10.548351
69,23,16.624336
104,13,10.320417
94,21,12.188241
80,20,20.870076
68,20,9.862359
64,21,19.020486
137,16,9.137011
71,12,15.573013
64,31,13.853632
74,22,10.380372
103,18,16.382829
132,14,14.615385
73,12,34.497495
131,4,17.537488
253,11,5.90722
104,27,18.878101
83,24,18.125373
105,12,6.476593
104,7,6.127298
56,21,13.619403
61,29,9.132277
82,13,6.945949
73,29,17.294244
85,17,8.012076
55,22,3.219955
62,21,9.297052
88,19,9.899587
50,21,14.939336
90,46,5.154883
61,30,13.579246
64,22,5.064086
83,19,12.193878
113,9,11.432054
81,8,13.908257
98,12,17.189613
83,13,20.274733
138,3,10.83871
124,9,28.111012
98,6,20.018998
79,18,9.35147
139,9,19.538994
130,18,20.503321
136,4,13.137739
69,21,13.283298
46,58,15.120561
75,14,17.319224
98,11,37.560726
118,11,12.294469
91,16,20.250522
59,3,12.521834
55,12,27.625691
111,9,21.303883
82,8,9.924558
113,24,6.519465
89,12,12.93033
95,6,39.301558
95,16,8.051357
47,19,10.268071
29,19,11.570901
35,14,14.334071
31,21,22.74364
31,10,19.932905
53,8,16.792041
31,45,3.304485
30,47,8.139888
49,28,8.391775
32,21,12.521932
37,43,10.409643
99,33,13.392272
749,33,17.323496
23,19,6.65271
23,17,14.362336
31,12,4.490477
25,34,7.230098
41,20,9.206799
31,9,53.790659
45,35,30.544345
52,23,16.372059
47,13,11.650365
40,22,8.067022
70,32,9.77971
51,12,13.045409
36,16,16.176871
43,12,16.740656
48,18,54.100254
52,12,17.468559
58,24,18.105023
179,17,22.544999
37,10,24.00096
168,9,30.177367
351,22,9.885799
42,9,19.623112
40,27,10.655542
598,26,9.129353
139,11,15.107775
125,8,40.424646
66,38,12.047627
80,30,18.893939
72,28,77.901545
263,30,3.513203
165,14,7.28418
63,18,16.978961
131,10,8.46594
77,32,12.700831
55,13,7.902033
61,22,3.337631
146,33,9.443453
52,28,7.809177
90,31,6.675047
58,25,31.608101
138,32,3.644705
47,24,6.047516
43,10,10.631777
52,19,7.457559
33,19,18.02558
33,36,20.211671
68,22,27.056673
37,22,20.297862
71,46,13.56274
94,19,7.655206
38,47,12.632527
32,37,11.012103
84,16,6.560808
80,26,12.647479
76,30,6.390315
109,21,21.240234
118,14,12.104225
159,18,13.464448
210,13,8.218461
119,23,10.993775
82,11,11.137744
78,10,11.275919
162,12,10.194625
97,3,8.534009
88,17,12.713701
89,18,19.501167
75,6,25.357934
83,6,9.712096
117,26,19.54147
160,21,13.134946
83,14,16.041417
59,10,14.256391
106,16,13.844835
114,21,12.203775
116,15,8.999683
100,26,13.099606
182,23,7.986452
136,16,23.13897
100,39,16.722259
141,31,13.19491
251,43,7.535249
147,17,10.195619
85,21,9.571482
68,23,13.129604
148,16,18.133182
44,17,20.503235
81,9,19.989507
32,20,27.437943
292,19,15.098783
25,24,12.742319
64,16,12.719892
41,36,17.258143
38,27,45.890781
36,15,11.287436
143,20,18.15065
44,23,10.595474
126,24,12.898264
106,21,10.021461
62,22,11.285714
148,22,10.551892
102,27,11.627907
111,18,15.869454
102,39,22.478852
88,23,15.582127
128,25,13.172385
80,8,44.647486
121,23,21.523623
63,17,10.354715
140,8,20.96156
104,3,27.263755
118,6,43.035316
68,19,13.466155
73,6,11.116066
94,11,15.775333
183,11,29.367219
117,11,15.635139
151,10,18.084661
78,26,15.177344
142,18,14.274851
88,9,18.676123
95,8,23.388133
140,23,26.967344
300,9,16.048835
110,18,12.307089
137,11,16.808128
110,10,23.546706
98,10,9.015067
149,10,14.871155
138,15,6.832595
86,15,14.416081
137,20,15.247478
136,50,11.513441
70,17,13.46204
86,11,15.263715
115,42,9.52717
79,37,12.416658
94,20,12.881841
95,24,9.300485
107,21,17.85494
120,23,7.80212
32,18,14.738617
47,15,7.279109
86,26,8.052723
64,24,9.65138
82,12,8.191654
36,14,35.374809
98,25,7.549421
21,23,11.89381
232,25,5.857852
70,16,10.248836
26,37,15.670079
32,12,12.565863
100,24,8.483591
33,18,14.57946
42,21,6.948229
211,22,8.890169
20,9,8.889788
155,20,32.414472
100,12,24.565328
58,24,16.20997
125,15,19.736141
71,14,12.552371
660,13,16.11603
44,35,27.360574
126,9,11.969601
118,16,14.893617
106,13,17.019832
88,11,6.54636
130,12,7.587287
87,21,7.977582
76,6,25.340287
102,36,7.574832
90,14,8.249881
103,27,4.629726
104,10,4.987678
118,21,6.597374
88,20,5.101328
94,25,5.497564
88,12,8.750912
84,20,5.367941
105,17,2.729128
113,14,4.928154
131,13,4.903037
124,14,7.912222
87,28,7.233041
63,16,5.491556
85,8,6.641537
90,8,5.516406
114,16,11.406571
128,18,3.711945
86,10,6.227967
92,7,4.602774
85,11,13.939875
70,3,3.535399
86,3,8.171941
112,26,8.544017
1108,17,8.159839
63,11,8.564427
231,10,8.489362
81,10,7.70322
121,12,9.18538
58,19,35.237704
132,7,8.43071
127,22,6.37095
178,4,6.583579
116,14,6.442906
118,27,13.224101
23,14,22.076801
137,13,15.791329
93,26,5.634328
157,24,7.048677
82,54,6.82795
122,8,6.615077
135,18,26.366242
106,25,7.933441
158,18,5.589035
60,89,7.437783
43,54,5.674924
104,63,7.511901
193,16,14.569067
166,7,10.017575
149,60,20.827687
71,14,16.833936
81,38,8.77534
64,32,27.874316
117,30,8.332315
58,40,9.074869
57,41,5.092698
70,59,5.486445
131,43,7.257112
54,32,5.611461
83,41,6.047321
60,30,9.626003
73,18,5.904735
94,67,3.00204
55,40,5.42097
84,54,5.393341
109,24,8.703445
110,88,7.956345
106,46,6.040711
40,36,7.30569
53,47,6.068047
98,46,12.547228
98,23,4.083139
125,59,6.850764
117,22,4.464691
153,24,13.521679
95,25,3.429337
92,45,7.926783
234,29,8.287696
107,51,7.915044
207,50,8.307494
139,44,8.234681
88,49,7.472124
69,41,8.909818
49,42,34.180573
